OrderNum,OrderType,CustomerType,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity,Price,Discount,OrderTotal
1104163,Retail,Individual,Neal Ozanne,Texas,eBooks,EB508,Fixed Wing Drones,1,$15.50 ,0,$15.50 
1104164,Wholesale,Business,Witting Innovations,Kentucky,Blueprints,BP101,All Eyes Drone Blueprint,43,$9.99 ,$2.00 ,$427.57 
1104165,Retail,Individual,Heath Lattimore,New York,Blueprints,BP104,Cat Robot Blueprint,1,$4.99 ,0,$4.99 
1104166,Wholesale,Business,Mante Group,Florida,Blueprints,BP110,Sleepy Eye Blueprint,6,$11.99 ,$2.40 ,$69.54 
1104167,Retail,Individual,Shelly Kunde,California,eBooks,EB509,GPS Drones,1,$19.99 ,0,$19.99 
1104168,Retail,Individual,Kris Ferry,Colorado,Drone Kits,DK203,BYOD-220,2,$69.00 ,0,$138.00 
1104169,Wholesale,Business,Ledner LLC,Florida,Blueprints,BP104,Cat Robot Blueprint,23,$4.99 ,$1.00 ,$113.77 
1104170,Wholesale,Business,Yost LLC,Florida,eBooks,EB506,Delta Robots,3,$16.99 ,$3.40 ,$47.57 
1104171,Retail,Business,Keebler Group,Massachusetts,Robot Kits,RK605,BYOR-3000,3,$214.00 ,0,$642.00 
1104172,Wholesale,Business,Donnelly Group,Montana,Blueprints,BP102,Bsquare Robot Blueprint,8,$8.99 ,$1.80 ,$70.12 
1104173,Retail,Individual,Mathew Keeltagh,California,eBooks,EB514,Polar Robots,1,$23.99 ,0,$23.99 
1104174,Wholesale,Business,Abshire Inc.,Oklahoma,Training Videos,TV803,Cloud Computing,8,$29.99 ,$6.00 ,$233.92 
1104175,Retail,Individual,Robert Goodman,Texas,Robots,RS704,RLK-9920 Robot,1,$699.00 ,0,$699.00 
1104176,Wholesale,Business,Deckow Inc.,New York,Blueprints,BP105,Creature Robot Arms Blueprint ,6,$12.00 ,$2.40 ,$69.60 
1104177,Wholesale,Business,Stroman Inc.,Pennsylvania,Drone Kits,DK201,BYOD-100,109,$54.00 ,$10.80 ,"$5,875.20 "
1104178,Wholesale,Business,Hammes Inc.,Michigan,Blueprints,BP104,Cat Robot Blueprint,9,$4.99 ,$1.00 ,$43.91 
1104179,Retail,Individual,Darryl Castiblanco,New Jersey,Drones,DS303,DTD-7000 Drone,1,$450.00 ,0,$450.00 
1104180,Wholesale,Business,King Inc.,Tennessee,Training Videos,TV807,Open Source Code,3,$32.95 ,$6.59 ,$92.26 
1104181,Retail,Individual,Lindsay Brisard,North Carolina,Training Videos,TV805,Industrial 3D Printing ,1,$49.00 ,0,$49.00 
1104182,Retail,Individual,Roana Delmage,Texas,Robots,RS704,RLK-9920 Robot,1,$699.00 ,0,$699.00 
1104183,Wholesale,Business,Fay LLC,Kansas,Robot Kits,RK603,BYOR-1500,12,$189.00 ,$37.80 ,"$2,230.20 "
1104184,Wholesale,Business,Langosh Inc.,Minnesota,Robots,RS706,RWW-75 Robot,10,$883.00 ,$176.60 ,"$8,653.40 "
1104185,Wholesale,Business,Homenick Group,New York,eBooks,EB519,Spherical Robots,6,$16.75 ,$3.35 ,$97.15 
1104186,Wholesale,Business,Harvey Group,Texas,Blueprints,BP106,Hexacopter Drone Blueprint,9,$8.99 ,$1.80 ,$79.11 
1104187,Retail,Individual,Lulita Argyle,New York,Training Videos,TV812,Understanding Raspberry PI,1,$28.99 ,0,$28.99 
1104188,Retail,Individual,Ned Spehr,Virginia,Training Videos,TV808,Robotic Essentials,1,$34.99 ,0,$34.99 
1104189,Wholesale,Business,Carroll Inc.,New York,Training Videos,TV802,AI for Educators,9,$49.95 ,$9.99 ,$439.56 
1104190,Retail,Individual,Devinne Biskupek,North Carolina,Training Videos,TV811,Understanding Drone Regulations,1,$27.50 ,0,$27.50 
1104191,Wholesale,Business,Wyman Institute,Georgia,eBooks,EB506,Delta Robots,11,$16.99 ,$3.40 ,$183.49 
1104192,Retail,Business,Friesen Inc.,Delaware,eBooks,EB516,RTF Drones,54,$16.99 ,0,$917.46 
1104193,Wholesale,Business,Collier and Sons,Tennessee,Drone Kits,DK201,BYOD-100,107,$54.00 ,$10.80 ,"$5,767.20 "
1104194,Wholesale,Business,Luettgen Security,Texas,Robots,RS702,MICR-23K Robot,7,$899.00 ,$179.80 ,"$6,113.20 "
1104195,Wholesale,Business,Lehner Inc.,Tennessee,Training Videos,TV809,Understanding 3D Printing,7,$42.99 ,$8.60 ,$292.33 
1104196,Retail,Individual,Perceval Ahrend,California,Drone Kits,DK206,BYOD-400,2,$119.00 ,0,$238.00 
1104197,Wholesale,Business,Vandervort LLC,Ohio,eBooks,EB517,SCARA Robots,6,$19.50 ,$3.90 ,$113.10 
1104198,Retail,Individual,Esteban Doumerque,Missouri,Blueprints,BP102,Bsquare Robot Blueprint,1,$8.99 ,0,$8.99 
1104199,Retail,Individual,Nelie Feronet,Colorado,Training Videos,TV802,AI for Educators,1,$49.95 ,0,$49.95 
1104200,Wholesale,Business,Reilly LLC,Washington,Drone Kits,DK204,BYOD-300,5,$89.00 ,$17.80 ,$427.20 
1104201,Retail,Individual,Hilarius Whiffin,Texas,Robots,RS706,RWW-75 Robot,1,$883.00 ,0,$883.00 
1104202,Wholesale,Business,Homenick Group,New York,Training Videos,TV813,Virtual Reality Basics,62,$29.99 ,$6.00 ,"$1,853.38 "
1104203,Retail,Individual,Giorgi Caslin,Texas,Training Videos,TV809,Understanding 3D Printing,1,$42.99 ,0,$42.99 
1104204,Wholesale,Business,WPS Technologies,Pennsylvania,Robots,RS703,RCB-889 Robot,3,$549.00 ,$109.80 ,"$1,537.20 "
1104205,Wholesale,Business,Abernathy LLC,Virginia,Training Videos,TV807,Open Source Code,6,$32.95 ,$6.59 ,$191.11 
1104206,Retail,Individual,Wayne Smitham,California,Robot Kits,RK605,BYOR-3000,1,$214.00 ,0,$214.00 
1104207,Wholesale,Business,Abshire Inc.,Oklahoma,Robots,RS705,RQTE-554 Robot,10,$684.00 ,$136.80 ,"$6,703.20 "
1104208,Wholesale,Business,McCullough LLC,North Carolina,Training Videos,TV810,Understanding Automation,7,$44.95 ,$8.99 ,$305.66 
1104209,Retail,Individual,Eugenia Emlin,Colorado,Robot Kits,RK606,BYOR-3535,1,$222.00 ,0,$222.00 
1104210,Retail,Individual,Jamesy Heinzler,District of Columbia,Robot Kits,RK607,BYOR-4005,1,$245.00 ,0,$245.00 
1104211,Wholesale,Business,Mills Inc.,Oklahoma,eBooks,EB509,GPS Drones,7,$19.99 ,$4.00 ,$135.93 
1104212,Wholesale,Business,Kassulke-Schneider,Tennessee,eBooks,EB505,Delivery Drones,12,$14.99 ,$3.00 ,$176.88 
1104213,Wholesale,Business,Schinner Inc.,Florida,Blueprints,BP110,Sleepy Eye Blueprint,6,$11.99 ,$2.40 ,$69.54 
1104214,Wholesale,Business,Herman LLC,Washington,eBooks,EB509,GPS Drones,7,$19.99 ,$4.00 ,$135.93 
1104215,Wholesale,Business,Schamberger Inc.,Virginia,Drone Kits,DK206,BYOD-400,42,$119.00 ,$23.80 ,"$4,974.20 "
1104216,Retail,Individual,Howell Kassulke,Washington,Training Videos,TV810,Understanding Automation,1,$44.95 ,0,$44.95 
1104217,Retail,Individual,Don Hoppe,California,Drone Kits,DK202,BYOD-200,4,$58.95 ,0,$235.80 
1104218,Wholesale,Business,Blue Sky Kites,Colorado,eBooks,EB509,GPS Drones,9,$19.99 ,$4.00 ,$175.91 
1104219,Wholesale,Business,Little and Sons,California,eBooks,EB502,Building Your First Robot,12,$24.95 ,$4.99 ,$294.41 
1104220,Wholesale,Business,Gottlieb-Jenkins,West Virginia,Robot Kits,RK606,BYOR-3535,5,$225.00 ,$45.00 ,"$1,080.00 "
1104221,Retail,Individual,Perice Casswell,Illinois,Training Videos,TV811,Understanding Drone Regulations,1,$27.50 ,0,$27.50 
1104222,Wholesale,Business,Frami LLC,Louisiana,eBooks,EB511,Helicopter Drones,11,$20.95 ,$4.19 ,$226.26 
1104223,Retail,Individual,Debbie Grant-Auer,Texas,Robot Kits,RK602,BYOR-1000,1,$189.00 ,0,$189.00 
1104224,Retail,Individual,Andee Alecock,Washington,Blueprints,BP104,Cat Robot Blueprint,1,$4.99 ,0,$4.99 
1104225,Retail,Individual,Ingrid Cypler,New York,Training Videos,TV802,AI for Educators,1,$49.95 ,0,$49.95 
1104226,Wholesale,Business,Landon Hotel,California,eBooks,EB520,Understanding Arduino,4,$17.50 ,$3.50 ,$66.50 
1104227,Retail,Individual,Saul Goodwin,Texas,Robot Kits,RK602,BYOR-1000,2,$189.00 ,0,$378.00 
1104228,Wholesale,Business,Brown Group,Georgia,Training Videos,TV813,Virtual Reality Basics,9,$29.99 ,$6.00 ,$263.91 
1104229,Retail,Business,Skiles Inc.,New York,Training Videos,TV803,Cloud Computing,41,$29.99 ,0,"$1,229.59 "
1104230,Wholesale,Business,McKenzie Inc..,Montana,eBooks,EB513,Photograph Drones,7,$14.99 ,$3.00 ,$101.93 
1104231,Retail,Business,Glover LLC,Kentucky,eBooks,EB511,Helicopter Drones,3,$20.95 ,0,$62.85 
1104232,Wholesale,Business,Harber LLC,Florida,eBooks,EB513,Photograph Drones,9,$14.99 ,$3.00 ,$131.91 
1104233,Wholesale,Business,Beahan Inc.,Hawaii,Blueprints,BP107,Ladybug Robot Blueprint,3,$12.00 ,$2.40 ,$33.60 
1104234,Wholesale,Business,Conn Inc.,Kentucky,Training Videos,TV809,Understanding 3D Printing,12,$42.99 ,$8.60 ,$507.28 
1104235,Wholesale,Business,Bernier Security,Minnesota,Training Videos,TV813,Virtual Reality Basics,13,$29.99 ,$6.00 ,$383.87 
1104236,Wholesale,Business,Nader LLC,Ohio,Blueprints,BP108,Panda Robot Blueprint,9,$7.99 ,$1.60 ,$70.31 
1104237,Retail,Individual,Werner Yukhtin,North Carolina,Blueprints,BP104,Cat Robot Blueprint,1,$4.99 ,0,$4.99 
1104238,Wholesale,Business,Wintheiser Inc.,Oregon,eBooks,EB508,Fixed Wing Drones,10,$15.50 ,$3.10 ,$151.90 
1104239,Wholesale,Business,Donnelly Group,Montana,Drone Kits,DK209,BYOD-550,16,$179.00 ,$35.80 ,"$2,828.20 "
1104240,Retail,Individual,Phillis Father,Florida,Training Videos,TV813,Virtual Reality Basics,1,$29.99 ,0,$29.99 
1104241,Retail,Business,Gleichner Inc.,Texas,Drone Kits,DK206,BYOD-400,78,$119.00 ,0,"$9,282.00 "
1104242,Retail,Individual,Dorey Gonzales,Michigan,Robot Kits,RK606,BYOR-3535,1,$222.00 ,0,$222.00 
1104243,Wholesale,Business,Sporer LLC,Virginia,eBooks,EB506,Delta Robots,38,$16.99 ,$3.40 ,$642.22 
1104244,Retail,Individual,Brittan Wasson,Pennsylvania,eBooks,EB508,Fixed Wing Drones,1,$15.50 ,0,$15.50 
1104245,Wholesale,Business,Lubowitz LLC,Alabama,Drones,DS306,DX-145 Drone,8,$250.00 ,$50.00 ,"$1,950.00 "
1104246,Wholesale,Business,Faded Light Inc..,Missouri,Robot Kits,RK603,BYOR-1500,10,$189.00 ,$37.80 ,"$1,852.20 "
1104247,Retail,Individual,Audrey Thompson,Illinois,Drones,DS306,DX-145 Drone,4,$250.00 ,0,"$1,000.00 "
1104248,Retail,Individual,Mylo Maleney,New Mexico,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99 ,0,$9.99 
1104249,Wholesale,Business,Maggio LLC,Pennsylvania,Training Videos,TV808,Robotic Essentials,12,$34.99 ,$7.00 ,$412.88 
1104250,Wholesale,Business,MacGyver Group,Ohio,Training Videos,TV812,Understanding Raspberry PI,5,$28.99 ,$5.80 ,$139.15 
1104251,Retail,Individual,Gail Koepp,Arizona,eBooks,EB519,Spherical Robots,1,$16.75 ,0,$16.75 
1104252,Retail,Individual,Miquela Peert,Louisiana,Drone Kits,DK208,BYOD-500,1,$167.00 ,0,$167.00 
1104253,Wholesale,Business,Adams LLC,Texas,Drone Kits,DK203,BYOD-220,6,$69.00 ,$13.80 ,$400.20 
1104254,Wholesale,Business,Gusikowski Group,North Carolina,Blueprints,BP108,Panda Robot Blueprint,11,$7.99 ,$1.60 ,$86.29 
1104255,Retail,Individual,Nissie Wisden,California,Robots,RS707,RXW-9807 Robot,1,$599.00 ,0,$599.00 
1104256,Retail,Individual,Nels Kean,Kansas,Training Videos,TV809,Understanding 3D Printing,1,$42.99 ,0,$42.99 
1104257,Retail,Individual,Niki Goaley,Florida,Blueprints,BP108,Panda Robot Blueprint,1,$7.99 ,0,$7.99 
1104258,Wholesale,Business,Schuppe Inc.,Alabama,Training Videos,TV813,Virtual Reality Basics,77,$29.99 ,$6.00 ,"$2,303.23 "
1104259,Wholesale,Business,Swaniawski Group,Virginia,eBooks,EB504,Cartesian Robots,6,$12.99 ,$2.60 ,$75.34 
1104260,Wholesale,Business,D'Amore LLC,Pennsylvania,Robot Kits,RK607,BYOR-4005,5,$245.00 ,$49.00 ,"$1,176.00 "
1104261,Wholesale,Business,Schamberger Inc.,Virginia,eBooks,EB518,Single Rotor Drones,12,$14.99 ,$3.00 ,$176.88 
1104262,Wholesale,Business,Jacobi LLC,Arizona,Drone Kits,DK204,BYOD-300,5,$89.00 ,$17.80 ,$427.20 
1104263,Wholesale,Business,Metz Group,Delaware,Drones,DS307,MICR-564K Drone,11,$499.00 ,$99.80 ,"$5,389.20 "
1104264,Wholesale,Business,Rau-Dickinson,Kentucky,Blueprints,BP106,Hexacopter Drone Blueprint,10,$8.99 ,$1.80 ,$88.10 
1104265,Retail,Individual,Edwina Raeburn,Kansas,Robots,RS702,MICR-23K Robot,2,$899.00 ,0,"$1,798.00 "
1104266,Wholesale,Business,Ratke and Sons,North Carolina,Drone Kits,DK206,BYOD-400,9,$119.00 ,$23.80 ,"$1,047.20 "
1104267,Wholesale,Business,Price Inc.,Texas,Drones,DS303,DTD-7000 Drone,7,$450.00 ,$90.00 ,"$3,060.00 "
1104268,Retail,Individual,Rhea Sirl,Massachusetts,Drone Kits,DK209,BYOD-550,1,$179.00 ,0,$179.00 
1104269,Wholesale,Business,LMD Resources,New Hampshire,Training Videos,TV802,AI for Educators,3,$49.95 ,$9.99 ,$139.86 
1104270,Wholesale,Business,Becker LLC,Missouri,Robots,RS707,RXW-9807 Robot,9,$599.00 ,$119.80 ,"$5,271.20 "
1104271,Wholesale,Business,Price Inc.,Texas,eBooks,EB501,Articulated Robots,7,$23.99 ,$4.80 ,$163.13 
1104272,Retail,Individual,Danielle Nikolaus,California,eBooks,EB503,Building Your Own Drone,1,$24.99 ,0,$24.99 
1104273,Wholesale,Business,King Inc.,Tennessee,eBooks,EB507,Drone Building Essentials,9,$13.99 ,$2.80 ,$123.11 
1104274,Retail,Individual,Michale Clutterham,Pennsylvania,eBooks,EB514,Polar Robots,1,$23.99 ,0,$23.99 
1104275,Retail,Individual,Vivia Fice,Maryland,Training Videos,TV803,Cloud Computing,1,$29.99 ,0,$29.99 
1104276,Wholesale,Business,Gleason LLC,Louisiana,Blueprints,BP104,Cat Robot Blueprint,8,$4.99 ,$1.00 ,$38.92 
1104277,Wholesale,Business,LMD Resources,New Hampshire,Drones,DS306,DX-145 Drone,9,$250.00 ,$50.00 ,"$2,200.00 "
1104278,Retail,Individual,Michelle Anderson,Texas,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99 ,0,$9.99 
1104279,Wholesale,Business,Clever Industries,Utah,eBooks,EB509,GPS Drones,10,$19.99 ,$4.00 ,$195.90 
1104280,Retail,Business,Nitzsche Group,Texas,Training Videos,TV806,Mapping with Drones,108,$49.00 ,0,"$5,292.00 "
1104281,Retail,Individual,Crissy De Vile,New York,Drones,DS306,DX-145 Drone,1,$250.00 ,0,$250.00 
1104282,Retail,Individual,Jim Douglas,New York,Robot Kits,RK605,BYOR-3000,2,$214.00 ,0,$428.00 
1104283,Wholesale,Business,Jenkins LLC,North Carolina,eBooks,EB507,Drone Building Essentials,5,$13.99 ,$2.80 ,$67.15 
1104284,Retail,Individual,Tammy McOrkil,Texas,Training Videos,TV813,Virtual Reality Basics,1,$29.99 ,0,$29.99 
1104285,Wholesale,Business,Ruecker LLC,Indiana,eBooks,EB505,Delivery Drones,12,$14.99 ,$3.00 ,$176.88 
1104286,Wholesale,Business,Cartwright LLC,Iowa,Blueprints,BP104,Cat Robot Blueprint,4,$4.99 ,$1.00 ,$18.96 
1104287,Wholesale,Business,Kreiger LLC,New York,eBooks,EB517,SCARA Robots,11,$19.50 ,$3.90 ,$210.60 
1104288,Retail,Individual,Jacquelin Wilby,Tennessee,eBooks,EB511,Helicopter Drones,1,$20.95 ,0,$20.95 
1104289,Retail,Individual,Delano Rudsdale,Idaho,eBooks,EB502,Building Your First Robot,1,$24.95 ,0,$24.95 
1104290,Retail,Individual,Brenda Ullrich,Georgia,eBooks,EB513,Photograph Drones,1,$14.99 ,0,$14.99 
1104291,Wholesale,Business,Beahan Inc.,Hawaii,Training Videos,TV809,Understanding 3D Printing,41,$42.99 ,$8.60 ,"$1,753.99 "
1104292,Retail,Individual,Nichole Kemitt,Texas,Robot Kits,RK602,BYOR-1000,1,$189.00 ,0,$189.00 
1104293,Wholesale,Business,O'Kon Inc.,Florida,Training Videos,TV804,Drone Video Techniques,12,$37.99 ,$7.60 ,$448.28 
1104294,Retail,Individual,Constantina Veelers,Tennessee,Training Videos,TV809,Understanding 3D Printing,1,$42.99 ,0,$42.99 
1104295,Retail,Individual,Aurelia Kneel,Texas,Robot Kits,RK607,BYOR-4005,1,$245.00 ,0,$245.00 
1104296,Retail,Business,Sawayn Inc.,Pennsylvania,Blueprints,BP107,Ladybug Robot Blueprint,49,$12.00 ,0,$588.00 
1104297,Wholesale,Business,Barton Inc.,Louisiana,Drone Kits,DK209,BYOD-550,77,$179.00 ,$35.80 ,"$13,747.20 "
1104298,Wholesale,Business,Cole Inc.,Minnesota,eBooks,EB506,Delta Robots,29,$16.99 ,$3.40 ,$489.31 
1104299,Retail,Business,Halvorson LLC,Oklahoma,Drone Kits,DK209,BYOD-550,1,$179.00 ,0,$179.00 
1104300,Retail,Individual,Levy McMeyler,Texas,eBooks,EB511,Helicopter Drones,1,$20.95 ,0,$20.95 
1104301,Wholesale,Business,Kub LLC,Texas,Blueprints,BP101,All Eyes Drone Blueprint,6,$9.99 ,$2.00 ,$57.94 
1104302,Retail,Individual,Sacha Smartman,Kansas,Blueprints,BP110,Sleepy Eye Blueprint,1,$11.99 ,0,$11.99 
1104303,Wholesale,Business,Turcotte Corp,New York,eBooks,EB507,Drone Building Essentials,51,$13.99 ,$2.80 ,$710.69 
1104304,Wholesale,Business,San Angelico Museum,Kansas,eBooks,EB502,Building Your First Robot,10,$24.95 ,$4.99 ,$244.51 
1104305,Wholesale,Business,The Wisoky Team,Minnesota,Blueprints,BP108,Panda Robot Blueprint,7,$7.99 ,$1.60 ,$54.33 
1104306,Wholesale,Business,Little and Sons,California,eBooks,EB517,SCARA Robots,2,$19.50 ,$3.90 ,$35.10 
1104307,Wholesale,Business,Stracke International,Nebraska,Training Videos,TV803,Cloud Computing,8,$29.99 ,$6.00 ,$233.92 
1104308,Wholesale,Business,Stoltenberg LLC,New York,Training Videos,TV813,Virtual Reality Basics,79,$29.99 ,$6.00 ,"$2,363.21 "
1104309,Wholesale,Business,Bauch Group,Pennsylvania,Blueprints,BP108,Panda Robot Blueprint,13,$7.99 ,$1.60 ,$102.27 
1104310,Retail,Individual,Avrom Klein,Ohio,eBooks,EB503,Building Your Own Drone,1,$24.99 ,0,$24.99 
1104311,Retail,Individual,Nonie Meckiff,Oregon,eBooks,EB507,Drone Building Essentials,1,$13.99 ,0,$13.99 
1104312,Retail,Individual,Carley Wankling,Arizona,Training Videos,TV803,Cloud Computing,1,$29.99 ,0,$29.99 
1104313,Retail,Individual,Wally Kas,Pennsylvania,Blueprints,BP104,Cat Robot Blueprint,1,$4.99 ,0,$4.99 
1104314,Wholesale,Business,Bosco Group,South Carolina,Drone Kits,DK209,BYOD-550,13,$179.00 ,$35.80 ,"$2,291.20 "
1104315,Retail,Individual,Sofie Plumridge,Louisiana,Robots,RS703,RCB-889 Robot,1,$549.00 ,0,$549.00 
1104316,Wholesale,Business,Smith Technologies,New York,Training Videos,TV811,Understanding Drone Regulations,49,$27.50 ,$5.50 ,"$1,342.00 "
1104317,Wholesale,Business,Luettgen Security,Texas,Robot Kits,RK603,BYOR-1500,11,$189.00 ,$37.80 ,"$2,041.20 "
1104318,Wholesale,Business,Walker Group,Minnesota,Blueprints,BP104,Cat Robot Blueprint,6,$4.99 ,$1.00 ,$28.94 
1104319,Retail,Individual,Carey Schumm,Florida,Drone Kits,DK202,BYOD-200,4,$58.95 ,0,$235.80 
1104320,Retail,Business,Cole Inc.,Minnesota,Robots,RS707,RXW-9807 Robot,3,$599.00 ,0,"$1,797.00 "
1104321,Retail,Individual,Walliw Giacobbo,Massachusetts,Training Videos,TV813,Virtual Reality Basics,1,$29.99 ,0,$29.99 
1104322,Wholesale,Business,Boehm Inc.,Idaho,Robot Kits,RK603,BYOR-1500,10,$189.00 ,$37.80 ,"$1,852.20 "
1104323,Wholesale,Business,Walker Group,Minnesota,Drones,DS307,MICR-564K Drone,5,$499.00 ,$99.80 ,"$2,395.20 "
1104324,Wholesale,Business,McCullough LLC,North Carolina,Robots,RS704,RLK-9920 Robot,6,$699.00 ,$139.80 ,"$4,054.20 "
1104325,Wholesale,Business,Rau-Dickinson,Kentucky,eBooks,EB514,Polar Robots,9,$23.99 ,$4.80 ,$211.11 
1104326,Retail,Individual,Coral Nader,Iowa,Drones,DS305,DTI-84 Drone,3,$455.00 ,0,"$1,365.00 "
1104327,Retail,Individual,Deva Gullefant,Virginia,Training Videos,TV809,Understanding 3D Printing,1,$42.99 ,0,$42.99 
1104328,Wholesale,Business,The Orn Company,Georgia,Drone Kits,DK204,BYOD-300,11,$89.00 ,$17.80 ,$961.20 
1104329,Wholesale,Business,Schoen Technologies,Georgia,Robots,RS707,RXW-9807 Robot,5,$599.00 ,$119.80 ,"$2,875.20 "
1104330,Wholesale,Business,Bechtelar LLC,Arizona,Robot Kits,RK605,BYOR-3000,3,$214.00 ,$42.80 ,$599.20 
1104331,Retail,Business,Ebert LLC,Georgia,eBooks,EB519,Spherical Robots,4,$16.75 ,0,$67.00 
1104332,Wholesale,Business,Marvin Inc.,Kansas,Blueprints,BP102,Bsquare Robot Blueprint,12,$8.99 ,$1.80 ,$106.08 
1104333,Retail,Individual,Guthrey Jenman,Texas,Training Videos,TV809,Understanding 3D Printing,1,$42.99 ,0,$42.99 
1104334,Wholesale,Business,O'Kon Inc.,Florida,Blueprints,BP104,Cat Robot Blueprint,8,$4.99 ,$1.00 ,$38.92 
1104335,Wholesale,Business,Grant LLC,Arizona,eBooks,EB502,Building Your First Robot,104,$24.95 ,$4.99 ,"$2,589.81 "
1104336,Wholesale,Business,Turner and Sons,Mississippi,Drones,DS305,DTI-84 Drone,9,$455.00 ,$91.00 ,"$4,004.00 "
1104337,Retail,Individual,Roger Hauck,Missouri,eBooks,EB514,Polar Robots,1,$23.99 ,0,$23.99 
1104338,Retail,Individual,Elston Posnette,California,Training Videos,TV802,AI for Educators,1,$49.95 ,0,$49.95 
1104339,Retail,Individual,Nydia Gabbitis,Pennsylvania,Robot Kits,RK606,BYOR-3535,1,$225.00 ,0,$225.00 
1104340,Wholesale,Business,San Angelico Museum,Kansas,Robot Kits,RK603,BYOR-1500,5,$189.00 ,$37.80 ,$907.20 
1104341,Retail,Individual,Kip Shapcott,Illinois,Drone Kits,DK209,BYOD-550,1,$179.00 ,0,$179.00 
1104342,Wholesale,Business,Corkery International ,Utah,Robot Kits,RK602,BYOR-1000,10,$189.00 ,$37.80 ,"$1,852.20 "
1104343,Wholesale,Business,Torphy Invisionaries,Arizona,Blueprints,BP109,QuadroCopter Blueprint ,64,$10.99 ,$2.20 ,$701.16 
1104344,Retail,Individual,Eydie Sulman,New York,eBooks,EB502,Building Your First Robot,1,$24.95 ,0,$24.95 
1104345,Retail,Individual,Cirillo Winston,Tennessee,Blueprints,BP104,Cat Robot Blueprint,1,$4.99 ,0,$4.99 
1104346,Retail,Individual,Aile Espinet,Ohio,Training Videos,TV809,Understanding 3D Printing,1,$42.99 ,0,$42.99 
1104347,Retail,Individual,Lydia Arkow,West Virginia,eBooks,EB507,Drone Building Essentials,1,$13.99 ,0,$13.99 
1104348,Retail,Individual,Benedicto Bennetts,Alabama,Blueprints,BP107,Ladybug Robot Blueprint,1,$12.00 ,0,$12.00 
1104349,Retail,Individual,Jeffie Sneyd,North Carolina,eBooks,EB502,Building Your First Robot,1,$24.95 ,0,$24.95 
1104350,Wholesale,Business,Rempel Inc.,South Dakota,eBooks,EB507,Drone Building Essentials,12,$13.99 ,$2.80 ,$165.08 
1104351,Wholesale,Business,Buckridge Inc.,Florida,Robots,RS705,RQTE-554 Robot,103,$684.00 ,$136.80 ,"$70,315.20 "
1104352,Wholesale,Business,Toy LLC,California,Robots,RS702,MICR-23K Robot,42,$899.00 ,$179.80 ,"$37,578.20 "
1104353,Wholesale,Business,Lockman Group,Kansas,eBooks,EB507,Drone Building Essentials,7,$13.99 ,$2.80 ,$95.13 
1104354,Wholesale,Business,WPS Technologies,Pennsylvania,Training Videos,TV811,Understanding Drone Regulations,65,$27.50 ,$5.50 ,"$1,782.00 "
1104355,Retail,Individual,Steve Schoen,North Carolina,Robots,RS703,RCB-889 Robot,1,$549.00 ,0,$549.00 
1104356,Wholesale,Business,Jacobi LLC,Arizona,Training Videos,TV809,Understanding 3D Printing,8,$42.99 ,$8.60 ,$335.32 
1104357,Retail,Individual,Enoch Quinby,Hawaii,Drones,DS306,DX-145 Drone,1,$250.00 ,0,$250.00 
1104358,Retail,Individual,Cullen Noar,West Virginia,Robot Kits,RK603,BYOR-1500,1,$189.00 ,0,$189.00 
1104359,Retail,Business,Huels Inc.,Texas,Drone Kits,DK206,BYOD-400,2,$119.00 ,0,$238.00 
1104360,Wholesale,Business,Witting Innovations,Kentucky,Drone Kits,DK202,BYOD-200,5,$58.95 ,$11.79 ,$282.96 
1104361,Retail,Individual,Betty Shanahan,Texas,Drone Kits,DK209,BYOD-550,2,$179.00 ,0,$358.00 
